Date,Close,MA_7,MA_30,MA_90,shortwave_radiation_sum,temperature_2m_mean,sunshine_duration,precipitation_sum,precipitation_hours
2005-01-21,197.0,197.03571428571428,202.95,200.625,4.07,-4.6283336,0.0,0.0,0.0
2005-01-22,197.0,197.0,202.61666666666667,200.57222222222222,10.91,-9.357499,31253.918,1.5,6.0
2005-01-23,197.0,196.96428571428572,202.28333333333333,200.48055555555555,7.16,-13.724167,13696.416,0.0,0.0
2005-01-24,197.75,197.03571428571428,201.975,200.38055555555556,10.77,-3.8720825,31518.992,0.0,0.0
2005-01-25,199.0,197.46428571428572,201.70833333333334,200.3,10.69,-1.9095826,31654.717,0.0,0.0
2005-01-26,198.75,197.75,201.41666666666666,200.21666666666667,6.55,-0.7033334,8126.807,0.0,0.0
2005-01-27,195.75,197.46428571428572,201.04166666666666,200.14166666666668,10.38,-8.003333,31516.568,0.0,0.0
2005-01-28,195.75,197.28571428571428,200.79166666666666,200.06666666666666,10.27,-5.217916,30597.676,0.0,0.0
2005-01-29,195.75,197.10714285714286,200.49166666666667,199.99166666666667,6.97,-3.9804163,21260.922,0.0,0.0
2005-01-30,195.75,196.92857142857142,200.19166666666666,199.94444444444446,4.92,-2.5866663,11250.259,0.0,0.0
2005-01-31,197.0,196.82142857142858,199.93333333333334,199.9138888888889,5.63,-0.6304167,11591.693,0.0,0.0
2005-02-01,197.0,196.53571428571428,199.675,199.89166666666668,5.73,-0.2616667,9514.783,0.0,0.0
2005-02-02,195.25,196.03571428571428,199.45833333333334,199.86666666666667,9.16,1.1779166,27599.926,0.0,0.0
2005-02-03,195.0,195.92857142857142,199.25833333333333,199.81666666666666,12.15,2.0049999,32482.684,0.0,0.0
2005-02-04,195.0,195.82142857142858,199.04166666666666,199.76666666666668,12.49,5.4112496,32557.11,0.0,0.0
2005-02-05,195.0,195.71428571428572,198.58333333333334,199.71666666666667,11.88,6.6904163,32465.902,0.0,0.0
2005-02-06,195.0,195.60714285714286,198.19166666666666,199.68333333333334,1.73,6.9695835,41.293633,11.299999,16.0
2005-02-07,196.25,195.5,197.84166666666667,199.6638888888889,7.6,-3.0866663,25134.473,5.3999996,13.0
2005-02-08,194.75,195.17857142857142,197.44166666666666,199.625,9.2,-6.722084,21972.27,0.0,0.0
2005-02-09,195.0,195.14285714285714,197.05,199.6,11.24,-4.8554163,31604.754,4.2,9.0
2005-02-10,198.25,195.60714285714286,196.76666666666668,199.58055555555555,13.34,-8.249167,31223.576,0.0,0.0
2005-02-11,198.25,196.07142857142858,196.69166666666666,199.5611111111111,13.96,0.094583035,33252.473,0.0,0.0
2005-02-12,198.25,196.53571428571428,196.63333333333333,199.54166666666666,10.74,1.9216667,23905.635,0.0,0.0
2005-02-13,198.25,197.0,196.66666666666666,199.49444444444444,1.16,3.9862492,0.0,20.499998,19.0
2005-02-14,200.5,197.60714285714286,196.775,199.46666666666667,12.93,5.0466666,30728.578,3.3999999,6.0
2005-02-15,200.0,198.35714285714286,196.86666666666667,199.40277777777777,5.73,2.746667,12016.099,0.0,0.0
2005-02-16,197.0,198.64285714285714,196.85833333333332,199.325,14.39,-0.76583344,33795.25,0.0,0.0
2005-02-17,199.25,198.78571428571428,196.96666666666667,199.325,13.99,-2.2991662,33883.08,0.0,0.0
2005-02-18,200.0,199.03571428571428,197.075,199.33333333333334,15.17,-3.5158339,35317.3,0.0,0.0
2005-02-19,200.0,199.28571428571428,197.15,199.34166666666667,2.59,-0.99916655,1425.0782,1.3000001,7.0
2005-02-20,200.0,199.53571428571428,197.25,199.36944444444444,1.8,1.0654167,0.0,6.3999996,14.0
2005-02-21,200.0,199.46428571428572,197.35,199.39166666666668,8.7,-0.52625,17870.082,0.6,2.0
2005-02-22,207.5,200.53571428571428,197.7,199.5,13.74,-0.5179166,31342.078,0.0,0.0
2005-02-23,205.75,201.78571428571428,197.96666666666667,199.5888888888889,14.4,-1.4908333,36158.746,0.0,0.0
2005-02-24,205.75,202.71428571428572,198.19166666666666,199.6861111111111,9.48,-1.32625,16212.805,0.2,2.0
2005-02-25,211.5,204.35714285714286,198.61666666666667,199.84722222222223,16.32,0.83625,34612.324,0.0,0.0
2005-02-26,211.5,206.0,199.14166666666668,200.00833333333333,15.93,-0.3304167,36674.523,0.0,0.0
2005-02-27,211.5,207.64285714285714,199.66666666666666,200.2111111111111,8.35,2.8716667,22375.445,1.9000001,7.0
2005-02-28,214.5,209.71428571428572,200.29166666666666,200.45555555555555,10.54,-2.1804168,26281.16,0.0,0.0
2005-03-01,211.0,210.21428571428572,200.8,200.67222222222222,17.42,-4.269999,36860.62,0.0,0.0
2005-03-02,210.25,210.85714285714286,201.24166666666667,200.86944444444444,17.28,-2.7366667,37371.516,0.0,0.0
2005-03-03,209.5,211.39285714285714,201.65833333333333,201.01666666666668,15.34,-1.2429165,37546.5,0.2,1.0
2005-03-04,209.0,211.03571428571428,202.11666666666667,201.15833333333333,15.9,2.53,37721.527,0.0,0.0
2005-03-05,209.0,210.67857142857142,202.58333333333334,201.3,14.97,4.0716667,35546.844,0.0,0.0
2005-03-06,209.0,210.32142857142858,203.05,201.425,17.52,8.732083,38071.156,0.0,0.0
2005-03-07,205.5,209.03571428571428,203.4,201.55555555555554,10.05,5.8070827,15384.212,1.6,3.0
2005-03-08,206.75,208.42857142857142,203.79166666666666,201.68055555555554,18.84,-2.590833,35772.855,0.0,0.0
2005-03-09,209.25,208.28571428571428,204.225,201.84166666666667,19.36,-3.1929162,38592.734,0.0,0.0
2005-03-10,212.5,208.71428571428572,204.81666666666666,202.05277777777778,16.39,1.8820834,38515.61,1.3000001,4.0
2005-03-11,217.5,209.92857142857142,205.56666666666666,202.31944444444446,12.76,1.4904166,24206.117,0.0,0.0
2005-03-12,217.5,211.14285714285714,206.20833333333334,202.5861111111111,7.05,-0.8033332,9102.021,0.0,0.0
2005-03-13,217.5,212.35714285714286,206.85,202.8111111111111,19.52,-4.059583,39062.695,0.0,0.0
2005-03-14,214.5,213.64285714285714,207.39166666666668,203.02777777777777,19.59,-2.484583,39168.92,0.0,0.0
2005-03-15,228.5,216.75,208.4,203.2888888888889,19.82,-0.78041625,39283.047,0.0,0.0
2005-03-16,225.5,219.07142857142858,209.23333333333332,203.53333333333333,19.98,2.0404167,39311.062,0.0,0.0
2005-03-17,223.5,220.64285714285714,210.01666666666668,203.74444444444444,13.65,2.9883335,27926.855,0.2,2.0
2005-03-18,219.75,220.96428571428572,210.775,203.9138888888889,10.39,4.8862495,23438.158,4.4,11.0
2005-03-19,219.75,221.28571428571428,211.45833333333334,204.08333333333334,16.79,0.7383334,35496.105,0.7,1.0
2005-03-20,219.75,221.60714285714286,212.11666666666667,204.23055555555555,17.27,-0.31166652,38821.676,0.0,0.0
2005-03-21,214.5,221.60714285714286,212.6,204.32777777777778,13.98,3.9070826,25200.0,0.0,0.0
2005-03-22,214.0,219.53571428571428,213.06666666666666,204.42222222222222,8.46,3.171667,4642.71,0.0,0.0
2005-03-23,210.75,217.42857142857142,213.425,204.4638888888889,18.24,3.6175003,35604.33,0.4,4.0
2005-03-24,210.5,215.57142857142858,213.525,204.50277777777777,8.07,3.71125,6514.8994,1.9000001,5.0
2005-03-25,210.5,214.25,213.68333333333334,204.54166666666666,9.67,3.02375,9971.298,12.6,19.0
2005-03-26,210.5,212.92857142857142,213.84166666666667,204.58055555555555,11.71,3.5216668,15615.014,0.0,0.0
2005-03-27,210.5,211.60714285714286,213.80833333333334,204.61388888888888,22.08,4.7008333,38849.254,0.0,0.0
2005-03-28,212.75,211.35714285714286,213.85,204.67777777777778,22.23,9.019584,41448.273,0.0,0.0
2005-03-29,213.0,211.21428571428572,213.9,204.7861111111111,16.84,14.144582,32406.82,0.0,0.0
2005-03-30,212.5,211.46428571428572,213.83333333333334,204.87222222222223,14.01,15.271667,32547.484,8.8,7.0
2005-03-31,213.0,211.82142857142858,213.9,204.9638888888889,22.81,8.413333,40312.465,1.9000001,5.0
2005-04-01,212.75,212.14285714285714,213.98333333333332,205.05277777777778,21.11,7.5612493,41791.92,0.0,0.0
2005-04-02,212.75,212.46428571428572,214.09166666666667,205.14166666666668,23.74,5.963333,42240.29,0.0,0.0
2005-04-03,212.75,212.78571428571428,214.21666666666667,205.26388888888889,23.09,11.0675,42202.473,0.1,1.0
2005-04-04,209.75,212.35714285714286,214.24166666666667,205.36111111111111,23.27,15.542499,42056.55,0.0,0.0
2005-04-05,205.5,211.28571428571428,214.125,205.40555555555557,15.77,17.494581,36253.195,0.0,0.0
2005-04-06,207.25,210.53571428571428,214.18333333333334,205.38888888888889,8.54,16.771666,10684.658,11.4,7.0
2005-04-07,205.5,209.46428571428572,214.14166666666668,205.375,23.47,11.877915,38750.96,1.1,2.0
2005-04-08,204.0,208.21428571428572,213.96666666666667,205.34444444444443,24.38,11.788334,43371.492,0.0,0.0
2005-04-09,204.0,206.96428571428572,213.68333333333334,205.3138888888889,19.07,15.744582,34948.133,0.0,0.0
2005-04-10,204.0,205.71428571428572,213.23333333333332,205.28333333333333,16.69,18.444584,36069.664,0.3,2.0
2005-04-11,205.75,205.14285714285714,212.84166666666667,205.2722222222222,9.05,17.7425,5383.4478,16.0,16.0
2005-04-12,206.75,205.32142857142858,212.48333333333332,205.34166666666667,10.31,13.865417,13181.152,33.200005,20.0
2005-04-13,205.75,205.10714285714286,212.19166666666666,205.40555555555557,25.55,10.971665,42930.83,0.1,1.0
2005-04-14,207.5,205.39285714285714,211.49166666666667,205.51944444444445,25.88,10.102916,44601.316,0.0,0.0
2005-04-15,206.25,205.71428571428572,210.85,205.61944444444444,23.46,12.607083,44758.137,0.0,0.0
2005-04-16,206.25,206.03571428571428,210.275,205.71944444444443,16.46,14.744583,41029.945,1.0,4.0
2005-04-17,206.25,206.35714285714286,209.825,205.81944444444446,23.53,17.127914,42510.22,3.0,4.0
2005-04-18,204.25,206.14285714285714,209.30833333333334,205.9111111111111,23.49,19.040415,45028.9,0.0,0.0
2005-04-19,209.5,206.53571428571428,208.96666666666667,206.05277777777778,9.68,19.438334,14100.32,5.799999,11.0
2005-04-20,210.75,207.25,208.84166666666667,206.19722222222222,13.85,17.60708,22752.016,27.1,12.0
2005-04-21,211.25,207.78571428571428,208.75,206.35555555555555,7.68,14.059167,1270.86,4.3999996,5.0
2005-04-22,209.25,208.21428571428572,208.7,206.49166666666667,11.52,12.507081,18951.844,16.0,18.0
2005-04-23,209.25,208.64285714285714,208.65833333333333,206.62777777777777,22.32,6.584166,43296.39,0.2,1.0
2005-04-24,209.25,209.07142857142858,208.61666666666667,206.75555555555556,27.61,6.4675007,45565.508,0.0,0.0
2005-04-25,213.25,210.35714285714286,208.70833333333334,206.9138888888889,20.08,9.207083,40397.203,0.90000004,4.0
2005-04-26,213.0,210.85714285714286,208.79166666666666,207.07222222222222,20.71,7.1654167,44074.42,0.90000004,5.0
2005-04-27,208.25,210.5,208.64166666666668,207.2111111111111,20.65,7.5383334,35841.445,0.2,1.0
2005-04-28,204.5,209.53571428571428,208.35833333333332,207.30833333333334,22.23,7.5820827,32624.404,0.0,0.0
2005-04-29,204.75,208.89285714285714,208.1,207.40833333333333,14.71,7.9779162,21820.166,0.0,0.0
2005-04-30,204.75,208.25,207.825,207.50833333333333,24.83,6.5175004,44509.992,0.0,0.0
2005-05-01,204.75,207.60714285714286,207.55833333333334,207.59444444444443,19.89,5.684166,41022.246,0.3,2.0
2005-05-02,200.5,205.78571428571428,207.15,207.63333333333333,18.29,4.705,35625.977,0.0,0.0
2005-05-03,197.0,203.5,206.625,207.65277777777777,27.83,6.588333,41557.188,0.0,0.0
2005-05-04,198.0,202.03571428571428,206.23333333333332,207.6861111111111,27.46,9.53625,47502.266,0.0,0.0
2005-05-05,199.75,201.35714285714286,206.04166666666666,207.73888888888888,27.39,13.969583,47487.688,0.0,0.0
2005-05-06,200.5,200.75,205.81666666666666,207.8,21.29,17.369583,39546.258,0.0,0.0
2005-05-07,200.5,200.14285714285714,205.65,207.86111111111111,22.33,19.832083,41442.402,0.2,1.0
2005-05-08,200.5,199.53571428571428,205.53333333333333,207.90833333333333,17.6,20.654999,28156.37,3.9,6.0
2005-05-09,199.75,199.42857142857142,205.39166666666668,207.9638888888889,19.58,18.575834,38023.83,1.3000001,5.0
2005-05-10,200.25,199.89285714285714,205.26666666666668,208.0222222222222,27.38,17.609167,48263.977,0.0,0.0
2005-05-11,198.25,199.92857142857142,205.01666666666668,208.0222222222222,7.23,18.392498,6836.7007,59.7,16.0
2005-05-12,196.25,199.42857142857142,204.66666666666666,208.0,10.13,11.640416,5155.515,10.5,12.0
2005-05-13,195.25,198.67857142857142,204.31666666666666,207.96666666666667,12.68,16.680002,14812.394,19.4,12.0
2005-05-14,195.25,197.92857142857142,203.90833333333333,207.93333333333334,24.96,11.350833,43091.805,0.0,0.0
2005-05-15,195.25,197.17857142857142,203.54166666666666,207.875,27.54,9.757083,42001.582,0.0,0.0
2005-05-16,207.0,198.21428571428572,203.56666666666666,207.95277777777778,26.24,11.477916,48946.727,0.0,0.0
2005-05-17,207.5,199.25,203.60833333333332,208.06944444444446,27.08,17.323751,49054.406,0.0,0.0
2005-05-18,210.75,201.03571428571428,203.825,208.19722222222222,14.44,18.179998,33168.133,5.9,7.0
2005-05-19,209.5,202.92857142857142,203.825,208.30277777777778,28.37,19.415415,49177.98,0.0,0.0
2005-05-20,213.25,205.5,203.90833333333333,208.45,19.84,17.355,49208.53,0.0,0.0
2005-05-21,213.25,208.07142857142858,203.975,208.59722222222223,27.57,17.600832,49270.4,0.2,1.0
2005-05-22,213.25,210.64285714285714,204.10833333333332,208.74444444444444,28.89,20.334166,49044.387,1.4000001,4.0
2005-05-23,224.5,213.14285714285714,204.61666666666667,208.93333333333334,29.65,19.092499,49356.113,0.0,0.0
2005-05-24,221.25,215.10714285714286,205.01666666666668,209.10555555555555,29.3,18.038332,49396.383,0.0,0.0
2005-05-25,222.75,216.82142857142858,205.33333333333334,209.29444444444445,18.9,18.277914,30553.527,0.1,1.0
2005-05-26,225.0,219.03571428571428,205.73333333333332,209.44444444444446,27.96,16.054998,45067.812,1.7,3.0
2005-05-27,221.25,220.17857142857142,206.16666666666666,209.55277777777778,27.15,15.407083,49506.414,0.0,0.0
2005-05-28,221.25,221.32142857142858,206.725,209.6611111111111,23.1,14.76125,45284.8,0.0,0.0
2005-05-29,221.25,222.46428571428572,207.275,209.73611111111111,20.64,15.688334,37151.02,0.70000005,3.0
2005-05-30,221.25,222.0,207.825,209.85,28.03,15.750834,45402.29,0.0,0.0
2005-05-31,222.0,222.10714285714286,208.4,209.98055555555555,8.18,17.0925,10900.363,3.9,9.0
2005-06-01,224.5,222.35714285714286,209.2,210.1472222222222,19.08,19.577917,33259.67,0.0,0.0
2005-06-02,217.0,221.21428571428572,209.86666666666667,210.23611111111111,24.97,20.534166,46920.168,0.0,0.0
2005-06-03,218.25,220.78571428571428,210.54166666666666,210.3388888888889,18.93,21.457083,34812.54,0.1,1.0
2005-06-04,218.25,220.35714285714286,211.15833333333333,210.44166666666666,18.79,21.532082,30988.57,11.100001,13.0
2005-06-05,218.25,219.92857142857142,211.75,210.58333333333334,22.17,21.559166,39600.0,15.799999,7.0
2005-06-06,220.75,219.85714285714286,212.425,210.73888888888888,27.82,21.907082,49851.184,0.0,0.0
2005-06-07,220.25,219.60714285714286,213.08333333333334,210.86111111111111,28.72,24.598753,50029.516,0.0,0.0
2005-06-08,216.0,218.39285714285714,213.625,210.9,15.07,24.284166,31927.582,7.4999995,10.0
2005-06-09,215.5,218.17857142857142,214.13333333333333,210.87777777777777,15.04,22.532082,16066.625,6.3999996,4.0
2005-06-10,210.0,217.0,214.525,210.79444444444445,22.64,23.671663,45580.094,9.4,8.0
2005-06-11,210.0,215.82142857142858,214.98333333333332,210.7111111111111,14.48,21.58625,29412.518,30.800005,17.0
2005-06-12,210.0,214.64285714285714,215.475,210.6611111111111,23.39,21.902914,49398.79,0.90000004,3.0
2005-06-13,215.0,213.82142857142858,216.13333333333333,210.51111111111112,21.22,22.202913,30464.066,25.000004,14.0
2005-06-14,219.0,213.64285714285714,216.925,210.4388888888889,15.87,19.373753,34284.562,1.3000001,7.0
2005-06-15,224.25,214.82142857142858,217.5,210.44722222222222,17.82,19.634169,40698.082,0.0,0.0
2005-06-16,225.75,216.28571428571428,218.10833333333332,210.51388888888889,30.03,19.044584,50177.766,0.0,0.0
2005-06-17,229.0,219.0,218.71666666666667,210.61666666666667,30.68,19.419584,50478.273,0.0,0.0
2005-06-18,229.0,221.71428571428572,219.36666666666667,210.71944444444443,30.93,20.282085,50476.523,0.0,0.0
2005-06-19,229.0,224.42857142857142,219.89166666666668,210.88055555555556,30.65,21.236252,50575.97,0.0,0.0
2005-06-20,235.5,227.35714285714286,220.63333333333333,211.11944444444444,26.65,22.58,42473.773,0.0,0.0
2005-06-21,232.25,229.25,221.26666666666668,211.35833333333332,26.28,24.419584,45050.516,0.0,0.0
2005-06-22,229.5,230.0,221.43333333333334,211.56944444444446,25.34,26.030005,50236.5,0.3,2.0
2005-06-23,226.5,230.10714285714286,221.60833333333332,211.74722222222223,29.63,27.002916,50328.246,0.0,0.0
2005-06-24,232.75,230.64285714285714,221.94166666666666,211.99444444444444,28.47,27.238333,50525.125,0.0,0.0
2005-06-25,232.75,231.17857142857142,222.2,212.24166666666667,24.82,25.742498,40752.285,10.8,6.0
2005-06-26,232.75,231.71428571428572,222.58333333333334,212.4638888888889,27.25,26.2175,49397.625,2.9,3.0
2005-06-27,221.5,229.71428571428572,222.59166666666667,212.55833333333334,27.58,27.37375,50357.566,0.4,1.0
2005-06-28,218.5,227.75,222.5,212.625,25.43,26.152922,46679.938,1.0,4.0
2005-06-29,216.5,225.89285714285714,222.34166666666667,212.6638888888889,21.17,26.186249,41628.54,0.3,1.0
2005-06-30,212.25,223.85714285714286,222.01666666666668,212.65833333333333,29.37,25.182083,49041.137,0.0,0.0
2005-07-01,216.5,221.53571428571428,221.75,212.7,30.4,21.163332,50460.945,0.0,0.0
2005-07-02,216.5,219.21428571428572,221.73333333333332,212.74166666666667,27.66,20.732082,49465.758,0.0,0.0
2005-07-03,216.5,216.89285714285714,221.675,212.81666666666666,26.32,23.923752,47881.785,0.7,2.0
2005-07-04,216.5,216.17857142857142,221.61666666666667,212.9388888888889,16.95,24.782084,23667.562,2.0,3.0
2005-07-05,231.0,217.96428571428572,222.04166666666666,213.20277777777778,28.94,21.58625,50212.844,0.0,0.0
2005-07-06,230.75,220.0,222.375,213.48333333333332,25.6,20.975834,50173.28,0.0,0.0
2005-07-07,233.75,223.07142857142858,222.825,213.8138888888889,28.55,23.140411,49925.8,0.0,0.0
2005-07-08,226.25,224.46428571428572,223.16666666666666,214.0611111111111,25.86,24.292501,49293.773,0.1,1.0
2005-07-09,226.25,225.85714285714286,223.525,214.30833333333334,27.01,25.857086,49540.36,0.0,0.0
2005-07-10,226.25,227.25,224.06666666666666,214.5361111111111,27.66,26.517502,49800.336,0.0,0.0
2005-07-11,226.75,228.71428571428572,224.625,214.75833333333333,28.76,25.594584,49756.03,0.0,0.0
2005-07-12,227.0,228.14285714285714,225.19166666666666,214.99444444444444,28.26,24.371666,47796.664,0.0,0.0
2005-07-13,237.25,229.07142857142858,225.93333333333334,215.325,25.26,25.325836,49566.336,0.0,0.0
2005-07-14,245.25,230.71428571428572,226.80833333333334,215.75833333333333,27.9,26.113333,49424.613,0.0,0.0
2005-07-15,257.75,235.21428571428572,227.925,216.33055555555555,27.33,26.552916,49467.31,0.0,0.0
2005-07-16,257.75,239.71428571428572,228.99166666666667,216.90277777777777,27.1,27.619583,49415.01,0.0,0.0
2005-07-17,257.75,244.21428571428572,229.95,217.49722222222223,28.92,28.409166,49274.16,0.0,0.0
2005-07-18,260.0,248.96428571428572,230.98333333333332,218.05833333333334,26.83,26.144587,43553.17,8.7,7.0
2005-07-19,248.5,252.03571428571428,231.63333333333333,218.4777777777778,29.36,23.95083,49165.535,0.0,0.0
2005-07-20,241.5,252.64285714285714,231.83333333333334,218.8138888888889,25.64,27.752922,49029.906,0.1,1.0
2005-07-21,234.0,251.03571428571428,231.89166666666668,219.0888888888889,27.14,29.332085,48276.043,0.5,1.0
2005-07-22,233.5,247.57142857142858,232.025,219.35833333333332,26.88,27.475832,48579.34,0.0,0.0
2005-07-23,233.5,244.10714285714286,232.25833333333333,219.62777777777777,26.87,30.273748,48617.684,0.0,0.0
2005-07-24,233.5,240.64285714285714,232.28333333333333,219.8527777777778,26.78,31.186249,48564.06,0.4,1.0
2005-07-25,230.5,236.42857142857142,232.20833333333334,220.04722222222222,26.1,29.140417,46839.97,0.0,0.0
2005-07-26,234.25,234.39285714285714,232.25833333333333,220.3361111111111,7.06,22.675835,12567.275,31.3,15.0
2005-07-27,236.5,233.67857142857142,232.75833333333333,220.69166666666666,22.11,17.842499,47413.22,0.0,0.0
2005-07-28,241.0,234.67857142857142,233.50833333333333,221.09444444444443,27.72,19.217499,43339.957,0.0,0.0
2005-07-29,236.5,235.10714285714286,234.175,221.44722222222222,26.95,22.857086,47744.72,0.0,0.0
2005-07-30,236.5,235.53571428571428,234.98333333333332,221.8,23.03,24.913336,47399.656,0.0,0.0
2005-07-31,236.5,235.96428571428572,235.65,222.2,19.66,24.446665,30474.14,0.0,0.0
2005-08-01,231.75,236.14285714285714,236.15833333333333,222.5861111111111,26.37,25.709167,46097.64,0.0,0.0
2005-08-02,232.5,235.89285714285714,236.69166666666666,222.96944444444443,26.78,27.03208,47477.406,0.0,0.0
2005-08-03,227.0,234.53571428571428,237.04166666666666,223.2722222222222,25.3,28.802917,47169.652,0.0,0.0
2005-08-04,224.5,232.17857142857142,236.825,223.5388888888889,24.72,26.15917,41730.316,0.0,0.0
2005-08-05,220.5,229.89285714285714,236.48333333333332,223.76111111111112,24.96,21.542501,42026.492,0.0,0.0
2005-08-06,220.5,227.60714285714286,236.04166666666666,223.98333333333332,27.98,21.454996,47274.047,0.0,0.0
2005-08-07,220.5,225.32142857142858,235.85,224.2138888888889,27.25,23.182083,47103.766,0.0,0.0
2005-08-08,222.0,223.92857142857142,235.70833333333334,224.45555555555555,25.56,25.934166,46938.1,0.0,0.0
2005-08-09,218.75,221.96428571428572,235.45833333333334,224.68333333333334,24.04,27.463333,46777.43,0.0,0.0
2005-08-10,223.0,221.39285714285714,235.33333333333334,224.98055555555555,21.37,25.834167,45738.797,0.1,1.0
2005-08-11,225.0,221.46428571428572,235.26666666666668,225.3111111111111,13.76,24.255,23702.398,13.1,13.0
2005-08-12,217.75,221.07142857142858,234.61666666666667,225.5611111111111,8.86,22.446669,7702.7705,7.4999995,8.0
2005-08-13,217.75,220.67857142857142,233.7,225.8111111111111,7.91,20.071669,2743.79,2.2,6.0
2005-08-14,217.75,220.28571428571428,232.36666666666667,225.93055555555554,23.22,18.625834,44654.6,0.0,0.0
2005-08-15,210.5,218.64285714285714,230.79166666666666,225.9638888888889,25.52,19.859167,46054.477,0.0,0.0
2005-08-16,209.5,217.32142857142858,229.18333333333334,225.95,23.97,21.636251,45972.54,0.0,0.0
2005-08-17,213.0,215.89285714285714,227.61666666666667,225.98888888888888,19.01,22.823748,43509.586,0.0,0.0
2005-08-18,211.25,213.92857142857142,226.375,225.96666666666667,22.75,24.850832,43280.68,7.7999997,8.0
2005-08-19,210.25,212.85714285714286,225.33333333333334,225.93333333333334,23.8,24.382086,44880.93,0.0,0.0
2005-08-20,210.25,211.78571428571428,224.54166666666666,225.9,24.22,24.7675,39600.0,4.1,5.0
2005-08-21,210.25,210.71428571428572,223.76666666666668,225.74166666666667,24.67,22.53625,45551.547,0.0,0.0
2005-08-22,212.5,211.0,223.06666666666666,225.64444444444445,24.32,20.046667,45464.023,0.0,0.0
2005-08-23,210.5,211.14285714285714,222.3,225.50833333333333,21.78,18.696665,44755.2,0.0,0.0
2005-08-24,208.75,210.53571428571428,221.575,225.32777777777778,11.91,18.848751,17768.605,0.0,0.0
2005-08-25,206.25,209.82142857142858,220.64166666666668,225.1611111111111,19.03,22.959167,43208.242,0.7,3.0
2005-08-26,203.75,208.89285714285714,219.55,224.96666666666667,14.11,23.915415,28756.715,1.4000001,5.0
2005-08-27,203.75,207.96428571428572,218.30833333333334,224.7722222222222,22.73,22.684168,43994.984,0.0,0.0
2005-08-28,203.75,207.03571428571428,217.21666666666667,224.57777777777778,22.26,22.317497,44680.46,0.0,0.0
2005-08-29,204.75,205.92857142857142,216.15833333333333,224.38611111111112,23.87,22.159166,44525.168,0.0,0.0
2005-08-30,203.5,204.92857142857142,215.05833333333334,224.15277777777777,23.67,22.465416,44326.0,0.0,0.0
2005-08-31,201.5,203.89285714285714,214.05,223.98055555555555,18.83,22.034166,43899.297,0.2,1.0
2005-09-01,207.75,204.10714285714286,213.225,223.86388888888888,23.81,21.667498,42731.496,0.0,0.0
2005-09-02,203.5,204.07142857142858,212.44166666666666,223.7,22.94,22.171667,43607.137,0.0,0.0
2005-09-03,203.5,204.03571428571428,211.74166666666667,223.5361111111111,22.93,22.838335,43325.74,0.0,0.0
2005-09-04,203.5,204.0,211.175,223.34444444444443,21.25,25.921667,42977.613,0.4,1.0
2005-09-05,203.5,203.82142857142858,210.60833333333332,223.15833333333333,20.02,25.98625,41423.355,0.0,0.0
2005-09-06,207.5,204.39285714285714,210.175,223.0638888888889,14.48,25.636251,27527.91,0.2,1.0
2005-09-07,204.25,204.78571428571428,209.58333333333334,222.9388888888889,16.99,24.12375,40581.21,0.0,0.0
2005-09-08,202.75,204.07142857142858,209.05,222.85833333333332,14.81,22.773748,31685.47,4.8999996,4.0
2005-09-09,203.0,204.0,208.38333333333333,222.78055555555557,21.16,24.469584,42251.8,0.0,0.0
2005-09-10,203.0,203.92857142857142,207.65,222.70277777777778,21.31,26.907082,42191.47,0.0,0.0
2005-09-11,203.0,203.85714285714286,207.15833333333333,222.56944444444446,20.78,26.619585,42130.99,0.0,0.0
2005-09-12,198.5,203.14285714285714,206.51666666666668,222.34166666666667,14.59,26.654999,37412.535,0.0,0.0
2005-09-13,198.5,201.85714285714286,205.875,222.05555555555554,10.33,24.365417,20409.531,19.300001,7.0
2005-09-14,195.0,200.53571428571428,205.35833333333332,221.7138888888889,21.15,18.011251,38348.535,0.0,0.0
2005-09-15,206.5,201.07142857142858,205.25833333333333,221.4638888888889,12.76,17.246668,30774.4,0.3,2.0
2005-09-16,206.25,201.53571428571428,205.03333333333333,221.2111111111111,20.15,16.0675,40401.74,0.0,0.0
2005-09-17,206.25,202.0,204.86666666666667,220.95833333333334,19.48,18.123749,41472.957,0.0,0.0
2005-09-18,206.25,202.46428571428572,204.73333333333332,220.63333333333333,19.33,21.671667,41305.34,0.1,1.0
2005-09-19,206.25,203.57142857142858,204.6,220.34444444444443,18.98,22.615416,38510.805,47.3,8.0
2005-09-20,206.75,204.75,204.48333333333332,220.09166666666667,19.97,20.807081,40968.75,0.0,0.0
2005-09-21,206.5,206.39285714285714,204.28333333333333,219.86944444444444,19.26,23.519583,40799.97,0.0,0.0
2005-09-22,208.25,206.64285714285714,204.20833333333334,219.59722222222223,12.44,23.194586,28574.25,0.0,0.0
2005-09-23,207.25,206.78571428571428,204.15833333333333,219.3138888888889,7.15,16.977917,1720.213,0.0,0.0
2005-09-24,207.25,206.92857142857142,204.19166666666666,219.03055555555557,8.24,18.900831,11223.332,8.6,10.0
2005-09-25,207.25,207.07142857142858,204.30833333333334,218.87222222222223,12.5,22.650835,31945.15,1.3000001,2.0
2005-09-26,204.5,206.82142857142858,204.33333333333334,218.71666666666667,11.22,17.779999,19991.773,5.1000004,5.0
2005-09-27,203.25,206.32142857142858,204.31666666666666,218.56944444444446,18.77,16.134165,39623.312,0.0,0.0
